id,review,label
93,"Bunker nya gelap, tapi bisa poto² sama makann",0
94,Innalilahi wainnailaihi Raji'un gunung Merapi meletus lagi,-1
95,Aku Tibak bisa lihat ruma ku,0
96,Bagus sekali dan menyimpan cerita kehidupan yang luar bisa,1
97,Gunung yang berada di antara Provinsi Jawa Tengah dan Yogyakarta.,0
98,Fotonya asal jepret aja ....dulu di tahun 2011 nyomot dari fb cos folder lamanya gak tau nyangkut dimana ...,0
99,Di berita gunung merapi letusan freatik merapi asap keluar banyak😭😭😭😭😔😔😔 kita harus waspada 🙍🙍🙍ada dua gunung yaitu; gunung es/salju ❄❄❄ gunung berapi 🌋🌋🌋,-1
100,Tempat yang seru apabila kalian ingin sekalian memacu adrenalin saat menaiki mobil Jeep yang sudah tersedia untuk disewakan dengan biaya yang variatif sesuai dengan keinginan para pengunjung,1
101,"Jalur pendakian aman via selo, trekking yg menanjak dan hampir tidak ada bonus, batas pendakian hanya sampai pasar bubrah.",-1
102,"Serunya belajar dan berwisata, AQUA DULU",1
103,"Kondisi merapi dilihat dari rumahku radius 7km, aman tapi tetap waspada.",0
104,Gunung api yg teraktif tp selalu jadi tempat pendakian yg favorit,1
105,"Selalu membuat rindu keindahan puncak dan alam disekitarnya. Untuk sumit bisa via selo, ada 4 pos",1
106,"Gunung paling gereget yg gw naikin, disini jalurnya cuma 1 via selo klo lu punya libur 1 minggu aja sekalian aja mampir ke merbabu mereka sebelahan loh is my fav montain.",1
107,Gunung dengan Pemandangan yang sangat keren. Berjejer dengan Gunung Merbabu.,1
108,Selalu gagah dan menawan dari sudut manapun,1
109,"Tempat Indah dan keren,  tur naik mobil jeep, banyak paket tur adventure",1
110,"Gunung merapi erupsii, Status siaga level 3",-1
111,"Merapi memiliki kisah tersendiri yg kita tidak akan pernah mengerti, merapi adalah tuan rumah.",0
112,belum pernah ke merapi tapi tiap lagi cerah cuacanya bisa liat dari kamar kos😭,0
113,pemandangan yang super keren.... harus ekstra hati‐hati.,1
114,"Tempat bersejarah bagi warga Indonesia,  dikarenakan letusan yang sangat dahsyat yang susah dilupakan",-1
115,Saya dari kecil sampai sekarang hidup dari hasil merapi,0
116,Ada yg suka mendaki merapi via sapuangin klaten?,0
117,"Bukan hanya untuk bersenang-senang, disini anda juga dapat melihat dan merasakan momen saat gunung merapi meletus, banyak momen yang diabadikan dan dipajangkan disini. Sangat membantu untuk mengetahui sejarah di negera kita sendiri",1
118,Lava tour.. Liburan yg menyenangkan,1
119,"Gunung Merapi dari kejauhan tetap indah megah gagah menawan untuk dilihat .. Semoga bersahabat selalu dengan penduduk sekitarnya , Sabar subur",1
120,"Foto November 2008, pasca erupsi, sebelum Mbah Marijan wafat.",0
121,Itu pentas digunung merapi pos 2,0
122,"Bagus sekali,apalagi dtempuh dengan Jeep",1
123,Gunung dengan jalur trekking yang mengesankan terbayar dengan pemandangan sunset dan sunrise yang indah ! Siapkan fisik dan mental sebelum mendaki gunung ini.,1
124,Tempat pertama kali tuhan memperkenalkanku dengan alam 😍,0
125,Ada banyak track kalo yg di foto ini dari newselo,0
126,Merapi yang gagah. Jika cerah selalu terlihat ketika pergi ke kampus. sangat Indah. Gunung Merapi sendiri merupakan salah satu gunung yang paling aktif di dunia.,1
127,viewnya joss,1
128,"Indah sekaligus penuh misteri, selalu pengin kembali traveling ke merapi lagi",1
129,Beberapa bulan setelah erupsi Risco dkk ke gunung tanam pohon,0
130,Dari sekian gunung berapi yang masih aktif di pulau Jawa. ________________________,0
131,Gunung yg terletak antara jogya dan jawa tengah ini sangat bagus utk mengisi liburan keluarga anda.,0
132,Fav mountain Udah 4 kali kesini 💕,1
133,"Gunung Api paling aktif di dunia, yang dilindungi dengan banyak budaya dan mitos",0
134,Salah satu gunung yang terletak di wilayah jawa tengah Lokasi tepatnya berada di antara 3 daerah yaitu boyolali klaten dan jogja  Gunung merapu ini merupakan salah satu aktif indonesia Sampai saat ini pun masih aktif dan semua jalur pendakian masih di tutup,0
135,Saya sebagai anggota rahasia rudal ingin mencari yang namanya ultraman dan sekarang juga sebelum eren rumbling kita semua aku akan segera menemukan ultraman,0
136,"Gunung yang indah, gunung berapi yang aktif, banyak memberi manfaat tapi ada aisi ancaman yang harus disiagakan",0
137,Asyikkk dan sempetin foto d tebing jurang ini,1
138,Gunung Merapi merupakan salah satu berapi aktif yang pernah meledak dan mengeluarkan magma dan asap panah serta lahar dingin.,-1
139,Tempat uanh cocok bagi pecinta alam,1
140,Info gunung merapi malam ini,0
141,"View gunung merapi dari Desa Karangnongko, Klaten",0
142,"   Taman Nasional Gunung Merapi, Kemudahan Akses Hingga Keramahan Warga Sekitar  Taman Nasional Gunung Merapi, Kemudahan Akses Hingga Keramahan Warga Sekitar     Traveloka Accomodation  23 Feb 2021 - 3 min read  Taman Nasional Gunung Merapi – Tidak banyak taman nasional yang ada di Indonesia, yang memiliki kuncen atau juru kunci yang relatif terkenal seperti Taman Nasional Gunung Merapi. Nama almarhum Mbah Maridjan pernah relatif dikenal oleh berbagai kalangan karena terlibat dalam program iklan. Efek positifnya, Taman Nasional Gunung Merapi berhasil lebih dikenal oleh masyarakat Indonesia dan menjadi destinasi wisata baik oleh keluarga maupun institusi pendidikan.  Masuk menjadi bagian dari dua kabupaten, yaitu Jawa Tengah dan Yogyakarta, membuat Taman Nasional Gunung Merapi menjadi sumber daya yang tak tergantikan bagi desa yang mengelilinginya, terlepas dari siklus letusan yang relatif sering.  Lalu sebenarnya apa keunikan dari Taman Nasional Gunung Merapi dan bagaimana perjalanannya hingga kini? Simak beberapa keunikan Taman Nasional Gunung Merapi di bawah, yuk!  Sejarah Taman Nasional Gunung Merapi     Gunung Merapi  Taman Nasional Gunung Merapi berdiri di dua kabupaten, Jawa Tengah dan Yogyakarta. Kedua kabupaten yang notabene lekat dengan nilai sosial dan terkenal karena keramahtamahan warga sekitar membuat keberadaan kuncen penting bukan hanya untuk keberlangsungan Taman Nasional Gunung Merapi, namun juga menjadi penyambung antara nilai budaya dengan nilai saintifik.  Perjalanan Gunung Merapi menjadi taman nasional relatif panjang karena gunung Merapi sudah diakui bahkan jauh sebelum Indonesia merdeka. Pada awalnya, Indonesia yang pada saat itu masih dijajah oleh Belanda menjadikan Gunung Merapi sebagai hutan lindung, status ini bertahan cukup lama dari 1931 hingga 1975. Hingga resmi menjadi Taman Nasional Gunung Merapi, total sudah tiga tahapan yang dilalui oleh Gunung Merapi dan perubahan mulai dari hutan lindung sampai cagar alam. Di tahun 2004, status taman nasional itu akhirnya diraih lewat SK Menhut 134/Menhut-II/2004 tanggal 4 Mei 2004.  Status yang berubah dari hutan lindung atau cagar alam ke taman nasional tidak memiliki pengaruh terlalu besar kepada masyarakat sekitar, selain tentunya nilai ekonomi. Ini dikarenakan Taman Nasional Gunung Merapi telah dari dulu menjadi sumber air dan penyangga sistem kehidupan bagi berbagai kabupaten bahkan kota yang mengelilingnya, selain Yogyakarta, ada Sleman, Boyolali, Klaten hingga Magelang",0
143,Tempat yg sangat menarik,1
144,Gunung yang sangat menantang adrenaline ...  xtream,1
145,Of road di gunung merapi lumayan  tantangan sambil liat dahsyat nya letusan merapi,1
146,dari desa lencoh,0
147,Hari Jumat lalu sempat batuk tgl 11 Mei 2018 mengeluarkan abu vulkanik dan gempa .. .,-1
148,Wisata sejarah Gunung Merapi Fun jeep Adventure,0
149,Gunung merapi erupsi kembali pada tanggal 1 juni 5018 pukul 08.22 wib,-1
150,Pemandangan nya bagus dengan background Gunung Merbabu 😎,1
151,3 km dr puncak merapi,0
152,Di liat dr atas udara lebih cantik pemandangan kawah y,1
153,Pandangan yg sangat indah.,1
154,"Tempat nya sejuk, kalau udah agak sore kadang kelihatan laharnya nyala.",1
155,Gunung yang membuat saya sadar betapa pentingnya berolahraga 😁😁,0
156,"dari dusun deles desa sidorejo, di pagi hari terlihat begitu indah...",1
157,tempat yang sangat indah dan sejuk,1
158,Gila bener nih tempat mantaapp,1
159,"Dari gardu pandang Selo ke lembah Pasar Bubrah butuh waktu 4-5 jam dengan jalur menanjak. Air sulit diperoleh di sini. Tidak begitu banyak hutan, lebih banyak tanaman semak. Dari Pasar Bubrah ke puncak Kubah merapi masih perlu 1 jam lagi dengan medan pasir, kerikil batuan sedang dan besar. Sebaiknya mendaki kubah (jika boleh) dilakukan saat pagi hari. Karena sangat beresiko bila malam hari. Sering kali terjadi guguran batu yang bisa menimpa pendaki. Kalau malam hari jelas batu itu tidak akan terlihat. Belum lagi bahaya semburan gas belerang yang bisa sewaktu-waktu keluar dari celah batuan.",-1
160,"Gunung yg menyimpan segala misteri alamnya, sangat exotic dan terjaga ekosistem alamnya, mari kita jaga bersama",0
161,"salah satu gunung berapi paling aktif di indonesia, saat cuaca cerah dilihat dari daerah lencoh, merapi tampak begitu angkuh namun anggun, kubah lava yang baru tampak jelas, terlihat juga merapi purba, gunung bibi, dan merapi baru dengan kubah lavanya. gunung merapi bertipe strato vulcano (kerucut) punya periodisasi erupsi 10 tahunan, berarti kemungkinan erupsi terdekat sekitar tahun 2020, dihitung dari erupsi terakhir tahun 2010, yang turut menewaskan sang legendaris juru kunci gunung merapi mbah tumijan. sudah terjadi beberapa kali erupsi freatik di tahun 2019. erupsi freatik adalah erupsi yang disebabkan oleh letupan uap air yang terdapat di kepundan, atau dapur magma, sehingga menimbulkan asap putih pekat yang membumbung tinggi. puncak gunung anyar selalu tampak memikat dengan warna coklat kemerah merahan yang menandakan merapi selalu bergolak, dinamis dan aktif, inilah sekelumit ulasan tentang gunung merapi, salah satu gunung teraktif di jawa tengah.",1
162,"Pernah muncak disini. Ke puncak Garuda, via basecam selo. Jalur lumayan menajak apa lagi sebelum di puncak, setelah melewati pasar bubrah yg landai akan naik agak terjal serta jalur berupa pasir setelah melewti nya akan disambut dengan jalur berbatu sampai di pucak. Bagi para teman teman yang masih sering naik gunung untuk jaga kebersihan ya, dab kalau berkenan ambil sampah yang ketemu di jalan untuk di bawa turun. Karena terakhir naik kesini banyak sampah yang ditinggal oleh para pengunjung yg tidak bertanggung jawab. Jaga alam kita ya kawan.",0
163,"Gunung Merapi merupakan gunung paling aktif yang ada di Indonesia dan berada di sebelah utara Yogyakarta. Pesona Gunung Merapi ini menjadikannya salah satu objek wisata gunung yang paling populer di Jogja yang diakui sangat mempesona oleh para pendaki maupun wisatawan pada umumnya. Letaknya yang tidak jauh dari Yogyakarta memang menjadikannya ‘godaann’ tersendiri bagi para petualang bahkan bagi mereka yang belum pernah mendaki sekalipun.  Tidak hanya panorama indah, Gunung Merapi pun&nbsp;sebenarnya sudah dikelola dengan sangat baik. Terbukti dari objek wisata yang ada seperti Kinahrejo yang berada di lereng selatan. Terdapat pula Tuk Pitu atau Tujuh Mata Air. Selain itu, objek wisata Kaliurang, Kaliadem dan Kalikuning merupakan beberapa tempat yang paling populer di area ini. Untuk mendapatkan saat terbaik menikmati keindahan Gunung Merapi di Kaliadem, maka sebaiknya Anda sudah berangkat sekitar pukul 7 pagi. Anda akan menikmati pemandangan Merapi yang sangat megah dengan hamparan sawah-sawah hijau dan udara sejuk menyentuh kulit, sebelum akhirnya akan tertutupi kabut. Tidak hanya itu, terdapat pula Taman Nasional Gunung Merapi yang dikelola oleh pemerintah setempat yang merupakan taman konservasi alam yang terjaga dengan baik.",1
164,"Gunung Merapi mempunyai keindahannya sendiri bagi pecinta alam pendakian di gunung merapi ada empat yakni jalur via Selo, jalur via Babadan dan jalur Kineharjo dan via sapuangin . Namun sejak erupsi 2010 dua jalur lain yakni Babadan dan Kineharjo sudah tidak dipakai lagi. Untuk jalur Babadan jalannya sudah tidak ada dan kini hanya dipakai sebagai Pos Pemantauan saja. Sedangkan untuk jalur Kineharjo treknya sangat ekstrim sehingga sulit untuk dilalui. Nah, sekarang hanya menyisakan&nbsp;jalur pendakian Selo dan sapuangin ... Jalur pendakian Merapi via Sapuangin&nbsp;Klaten dibuka kembali pada Mei 2017 setelah ditutup pasca erupsi Merapi 2010. Erupsi gunung Merapi pada 2010 telah menutup jalur pendakian serta membuat perubahan besar pada beberapa sisi gunung. Selain terbentuknya jalur kawah ke kaki gunung, aliran lahar dingin yang beberapa kali mengalir mengakibatkan kontur geografis berubah.  Gunung Merapi via New Selo&nbsp;adalah jalur pendakian paling populer dan resmi bagi pendakian gunung Merapi. Karena New Selo merupakan jalur utama dan satu-satunya, maka sering kali terjadi lonjakkan pengunjung khususnya di akhir pekan. Untuk itu pihak pengelola dari TNGM memutuskan untuk membuka kembali jalur pendakian lain yang sempat ditutup sejak lama, yakni jalur pendakian Sapuangin.",1
165,anjay ada patung ultraman 3 bro,0
166,"Gunung Merapi merupakan salah satu destinasi wisata khususnya di lereng sebelah selatan terdapat Kaliurang berhawa sejuk pegunungan dan jika sudah sampai Kaliurang wajib mencicipi makanan khas tradisional yaitu Jadah &amp; Tempe Bu Lurah..dengan cita rasa manis legit. Bagi yang hobby wisata adventure bisa bergeser ke timur di daerah Kalikuning dan Kinahrejo. Wisata offroad menyusur lereng dan sungai, sedangkan di Kinahrejo terdapat semacam memorial yang merupakan bekas rumah mbah Marijan (juru kunci Gunung Merapi Keraton Ngayogyakartohadiningrat) yang hancur akibat letusan hebat Merapi yang meluluhlantakkan Kinahrejo. Bagi yang hobby mendaki gunung, bisa mendaki Gunung Merapi melalui Selo, Boyolali. Gunung Merapi memberikan rejeki dan berkah bagi masyarakat yang diam di seputar lerengnya mulai dari pertanian, hasil tambang dan juga pariwisata. Semoga bermanfaat ....",1
167,Indah dan penuh sejarah,1
168,Favorit bgt... Trek yg tdk trlalu panjang. Pemandangan bagus bgt..,1
169,Jalannya lumayan. Apalagi kalau pas lagi hujan. Hehe. Pengalaman mistisnya juga seru 😄,1
170,"Kita mengikuti Tour Merapi Sunrise... Dan pemandangan begitu sangat indah ketika mentari bersinar di pagi hari. Banyak foto diabadikan untuk mendapatkan siluet foto dengan background matahari terbit. Serta pengalaman naik Jeep dengan jalan berliku liku sangat mengasyikan, berfoto bersama di atas Jeep sangat keren",1
171,"kunjungi adalah Merapi di Yogyakarta. Sekitar tahun 2013 aku pernah jalan sendiri ke Yogyakarta dengan niat ke Merapi. Tapi jika ingin ke Merapi harus menyewa jeep, karena sendirian aku mengurungkan niat. Berat, berat diongkos. Sehingga keinginan untuk ke Gunung Merapi aku pendam saja. Eh siapa sangka, di tahun 2018 aku mendapat kesempatan traveling ke Merapi, Yogyakarta dengan perusahaan keduaku bekerja, Loreal Indonesia. Dalam agenda&nbsp;family gathering&nbsp;terdapat tujuan wisata Merapi dan spontan aku tersenyum.  Pas hari “H” kami melakukan trip wisata Jeep Offroad Merapi Lava Tour. Jam 8 pagi kami sudah bersiap&nbsp;serta berkumpul di suatu lapangan. Masing-masing jeep terdiri dari 4 orang, anggota Jeep ku terdiri dari Bagus, Ade dan Fidi. Untuk rute&nbsp;Wisata Jeep Offroad Merapi Lava Tour&nbsp;kami memilih rute menengah yang katanya harga sewa tour Rp. 450.000,-/Jeep. Rute&nbsp;Wisata Jeep Offroad Merapi Lava Tour&nbsp;terdiri dari Museum Sisa Harta, kemudian ke Batu Alien hingga ke Gunung Merapi.",0
172,Gunung Merapi salah satu gunung aktif di pulau jawa...,0
173,Gunung yg cantik utk di kunjungi Liburan bersama keluarga atau teman,1
174,"Mantap sekali. Gunung melegenda sejak jaman dulu. Dikenal sebagai maskot Jogja dan jawa tengah. View nya memukau sekali Ampe terngiang ngiang akan keindahan nya. Tampak cantik dengan Mata telanjang dilihat dari Jogja, ketika melewa5I flyover Jogja pasti akan terlihat Indah nya ini gunung. Memukau mata",1
175,"Track nya nanjak terus dan licin karena berpasir dan berbatu juga banyak pohon tumbang, jadi tidak direkomendasikan untuk pendaki pemula, overall cantik bgt pemandangannya dan berbahagialah jika bertemu dg burung jalak atau monyet di perjalanan",1
176,Tempat terbaik untuk melarikan diri dari rutinitas pekerjaan. Recharge your mind here!,1
177,Gunung Merapi..adalah gunung berapi yang sangat populer di Indonesia dan sangat aktif karena sering terjadi erupsi. Banyak pecinta alam yang sering datang mendaki ke puncak karena ingin tau keindahan dan penasaran dengan kawah gunung ini walaupun membahayakan. Setelah meletus.. Sekarang justru menjadi obyek wisata yang terkenal. Tersedia mobil jenis Jeep yang siap mengantar wisatawan ke puncak gunung.,0
178,Semoga kembali normal,0
179,"Good,indah sekali sampai saya memotret-motret sampai full memorinya hahahahawkwkwkwk,ini asli kaga bohong dah",1
180,Selalu rindu ingin kesana lg...semoga setelah pandemi bisa menikmati keindahan Merapi lagi...,1
181,Sunrisenya keren banget,1
182,Tempatnya keren dan cocok u/ pendakian,1
183,Gunung yg membuat aku penasaran indahnya..... Terakhir naik pas pertama kli erupsi di tahun 2018 dan setelah itu pendakian merapi di tutup lagi. Saya sudah melewati 2 jalur via selo dan via sapuangin lebih enak sapu angin tetapi perjalannya jauh dan tidak terlalu menanjak sedangka via selo menanjak dan cepat sampainya,1
184,"Gunung Merapi terpantau satu kali mengalami guguran lava periode pengamatan Senin (9/9/2019) pukul 18:00 sampai dengan Selasa (10/9/2019) pukul 06:00 WIB.  Hal itu di informasikan oleh Balai Penyelidikan dan Pengembangan Teknologi Kebencanaan Geologi (BPPTKG) Yogyakarta melalui akun twitter resminya dengan nama akun @BPPTKG  Dari pengamatan Closed Circuit Television (CCTV) BPPTKG satu kali guguran lava tersebut menuju ke arah hulu Kali Gendol dengan jarak luncur 600 meter.  Akibat aktivitas tersebut, BPPTKG merekomendasikan kepada masyarakat untuk mengosongkan area tiga kilometer dari puncak Gunung Merapi.",0
185,Salah satu gunung teraktif di dunia yg sdh sering kali meletus..tp keindahan gunung merapi tetep memukau..banyak pendaki yg penasaran ingin menaklukan gunung berapi aktif tersebut..smoga kita smua bs slalu berdampingan dng alam yg ciptakan Tuhan untuk kita manusia..amin,1
186,"Gunung Merapi (ketinggian puncak 2.930 m dpl, per 2010) adalah gunung berapi di bagian tengah Pulau Jawa dan merupakan salah satu gunung api teraktif di Indonesia. Lereng sisi selatan berada dalam administrasi Kabupaten Sleman, Daerah Istimewa Yogyakarta, dan sisanya berada dalam wilayah Provinsi Jawa Tengah, yaitu Kabupaten Magelang di sisi barat, Kabupaten Boyolali di sisi utara dan timur, serta Kabupaten Klaten di sisi tenggara. Kawasan hutan di sekitar puncaknya menjadi kawasan Taman Nasional Gunung Merapi sejak tahun 2004.  Gunung ini sangat berbahaya karena menurut catatan modern mengalami erupsi (puncak keaktifan) setiap dua sampai lima tahun sekali dan dikelilingi oleh permukiman yang sangat padat. Sejak tahun 1548, gunung ini sudah meletus sebanyak 68 kali.[butuh rujukan] Kota Magelang dan Kota Yogyakarta adalah kota besar terdekat, berjarak di bawah 30 km dari puncaknya. Di lerengnya masih terdapat permukiman sampai ketinggian 1700 m dan hanya berjarak empat kilometer dari puncak. Oleh karena tingkat kepentingannya ini, Merapi menjadi salah satu dari enam belas gunung api dunia yang termasuk dalam proyek Gunung Api Dekade Ini (Decade Volcanoes). wikipedia",-1
187,"Gunung Merapi merupakan objek pendakian yang populer. karena gunung ini merupakan gunung yang sangat mempesona. Jalur pendakian yang paling umum dan dekat adalah melalui sisi utara dari Sèlo, Kabupaten Boyolali, Jawa Tengah, tepatnya di Desa Plalangan, Selo, Boyolali, Desa ini terletak di antara Gunung Merapi dan Gunung Merbabu. Pendakian melalui Selo memakan waktu sekitar 4-5 jam hingga ke puncak.  Jalur populer lain adalah melalui Kaliurang, Kecamatan Pakem, Kabupaten Sleman, Yogyakarta di sisi selatan. Jalur ini lebih terjal dan memakan waktu sekitar 6-7 jam hingga ke puncak. Jalur alternatif yang lain adalah melalui sisi barat laut, dimulai dari Sawangan, Kabupaten Magelang, Jawa Tengah dan melalui sisi tenggara, dari arah Deles, Kecamatan Kemalang, Kabupaten Klaten, Jawa Tengah.",1
188,"Wisata menyusuri lereng Merapi tidak dapat dipisahkan dengan Tokoh Legendaris Mbah Maridjan. Saat Merapi tidak ""batuk"", kita dapat menyusuri perjalanan keliling Merapi dengan Jeep khusus. Museum Merapi, Makam Mbah Maridjan, dan Bunker Kaliadem. Juga menerjang sungai (kali) merupakan sensasi tersendiri. Sebaiknya mengambil paket lengkap dan tentu saja lebih mahal. Kebetulan saat saya sekeluarga touring dengan dua mobil, salah satu drivernya seorang wanita. Kadang kita diikuti cameramen amatir. Saat finish, kita harus menebusnya. Sebaiknya fotonya ditebus, tentunya dengan harga yang wajar.",0
189,"Gunung Merapi merupakan salah satu Gunung berapi yang paling aktif di Indonesia bahkan dunia, letusan terakhir terjadi di bulan maret 2014 walaupun letusannya masih tidak terlalu besar seperti letusan di bulan Oktober 2010 yang memakan korban meninggalnya sang juru kunci Gunung Merapi sendiri. Meninggalnya mbah Marijan akibat letusan Gunung Merapi dianggap sebagai salah satu alasan mengapa Gunung Merapi itu penuh misteri, karena mbah marijan orang yang paling mengenal Gunung Merapi menjadi korbanya. Selain itu, periode letusan yang susah ditebak dan mistiknya kawasan Gunung Merapi membuat Gunung Merapi semakin misterius. Gunung Merapi sendiri merupak Gunung dengan ketinggian 2913 Mdpl yang terletak di dua provinsi (DI Yogyakarta dan Jawa Tengah ) dan tiga kabupaten (boyolali, magelang dan sleman). Terdapat dua jalur dalam pendakian Gunung Merapi, via selo Kabupaten boyolali atau kinahrejo di kaliurang Kabupaten Sleman. Namun karena faktor keamanan disarankan untuk melalu jalur selo yang ada di kabupaten boyolali.",0
190,"Puncak merapi sebenarnya dilarang untuk didaki tapi apalah kami yang memang natural nya sebagai manusia pemberontak dari nenek moyang orang indonesia jadi kami terobos peraturan , meskipun orang bilang resiko besar menanti tapi dimana ada resiko disitu ada surga. Kami berdiri di depan seismograf dan kamera kawah gunung merapi.",0
191,Pendakian yg sampai ke puncak yg belum terlaksana menjadi sebuah tantangan tersendiri bagi kita bila punya rasa yang ingin tau kondisi terkini di puncak gunung Merapi ini. Semoga suatu saat nanti bisa mencapai impian,0
192,"Wisata peristiwa letusan gunung merapi , dianter ke pusat wisata pake jeep , enggak sampe gunung nya sih , cuma sampe daerah dket gunung , yang di khususkan untuk spot kumpul.. Seru deh pokoknya , kalo dijelasin panjang , hehe Langsung aja ke sinii",1
193,"Gunung Merapi adalah gunung di jawa tengah, tepatnya berada diantara kota Boyolali, Magelang dan Yogyakarta yang hingga kini masih aktif. beberapa tujuan wisata dk sekitar Merapi adalah lava tour, museum erupsi merapi, dan bunker. Gunung Merapi terkenal dikalangan pecinta alam, pintu masuk pendakian Merapi yang sering dilewati para pendaki adalah basecamp New Selo di Boyolali. Jarak tempuh dari basecamp hingga puncak normal nya kurang lebih 5jam berjalan kaki, dengan trek berupa vegetasi hutan &amp; trek pasir berbatu. Batas aman pendakian yang diteteapkan Taman Nasional Gunung Merapi adalah pasar bubrah.",1
194,Gunung merapi memiliki akses yang mudah untuk dikunjungi wisatawan lokal maupun asing karena di setiap daerah pasti ada yang menawarkan paket wisata ke gunung merapi yang menawarkan pemandangan yang sangat indah yang dapat menyegarkan kembali tubuh dan fikiran kita semua,1
195,"Gunung merapi adalah gunung yang memiliki ketinggian 2.930 mdpl. Walau tidak terlalu tinggi menurut saya tapi trek perjalanannya memang sangat sulit dan berat, tapi setelah sampai puncak rasa bangga dan kebahagiaan kita dapatkan. Banyak orang mengatakan (Merapi tak pernah ingkar janji)",1
196,"Gunung favorit saat masih kuliah di jogja, jarak tempuh dari jogja ke basecamp selo kurang lebih 2 jam menggunakan motor. Kadang ke selo cuma numpang tidur di basecamp sakin enaknya udara disini",1
197,Setelah meletus.. Gunung api ini Sekarang menjadi obyek wisata... Tambahan penghasilan buat penduduk setempat.. Banyak penyewaan mobil offroad dgn beberapa macam paket.. Yg menantang adrenalin.. Wajib dicoba bl kita berkunjung kesini,1
198,Pernah merasakan sensasi erupsi kecil2an di pasar bubrah.,-1
199,Merapi Tidak Pernah Ingkar Janji 🤲👏,0
200,"Mau cerita aja kalau dulu saya pernah ilang di merapi ini. Saya kepisah sama rombongan, terus saya bingung ke mana. Muter muter gak ketemu. Sampai panik setengah mati hampir nangis.  Terus ketemu sama kang satpam. Saya tanya rombongan ini di mana. Eh ternyata lagi di bioskop, lagi pada nonton film dokumenter merapi. Betapa tenangnya saya. Di tempat itu ada banyak benda waktu erupsi 2010 nama tempatnya museum merapi",-1
201,"Menuju musium merapi kita naik jeep landcruiser,melalui jalan yg berkelok terkadang harus melalui aliran sungai bekas terjadinya erupsi,saat naik jeep sensasinya luar biasa,harus siap2 tahan banting..over all mantap...pemandu ramah...",1
202,"Menjelajah bekas lahar Merapi dg ikut lava tour pake jeep atau hardtop. Start dari Kinahrejo. Hampir 1,5 jam berkeliling ke tempat-tempat sekitar timur Kinahrejo. Sewa 1 jeep sktr 350 ribu, muat 4 orang penumpang. Tersedia banyak jeep/hardtop disini,nggak usah khawatir keabisan. Bekas lahar berupa pasir &amp; batu sudah diangkut beribu-ribu truk. Sampe sekarang masih dilakukan pengerukan.",0
203,Merapi tak pernah ingkar janji,0
204,Gunung merapi ... tiap hari meLihat pesona nya 20km dr puncak membuat saya bertuntung meLihat kegagah nya ... gunung merapi ini masih aktif yaa gaes ... gunung merapi ini jga bnyak peminat pendakian ... gunung ini 2010 yg LaLu jga pernah erupsi hebat ...,1
205,"Salah satu gunung berapi aktif di Indonesia , yang selalu di buka untuk jalur pendakian yang sangat menarik. Dengan view gunung dan bukit bukit yang memanjakan mata para pendaki, yang menyajikan hamparan gunung gunung di sekelilingnya......",1
206,"Kita bisa mengetahui bagaimana tragedi meletusnya gunung merapi dulu, ada museum, batu alien, ada bunker dan yang paling seru kita ke tempat2 tsb dengan menggunakan jeep.",0
207,"Gunung merapi adalah salah satu gunung merapi aktif yang berada di jawa tengah. Pendakian berupa vegetasi hutan dan dilanjut dengan batu dan pasir berada di puncak. Pos terakhir adalah pasar bubrah, tidak dikenankan bahi para pendaki mendaki sampai puncak dikarenakan takut mya sewaktu waktu terjadi erupsi. Ada batasan untuk larangan mendaki.",0
208,Baru banget sampe hotel setelah ke lava tour. Aku ambil paket yg 450rb. Mantep bisa nambah wawasan sekaligus nikmatin hawa sejuknya kaki gunung.,1
209,"Merapi jam 8 malam hari ini 8 Maret 2022M, video diambil dari status Rahmadi.",0
210,Gunung berapi paling aktif di Indonesia yg menyimpan berbagai jenis flora dan fauna endemik pulau Jawa dan juga merupakan gunung yg mempunyai peranan budaya dan historis di pulau Jawa.,1
211,"Bagi yang niat banget nanjak combo MM, bisa melewati  jalur via selo. Persiapan  mesti fisik harus dalam kondisi fit, logistik yang cukup untuk 3D2N baik pribadi dan kelompok, serta lihat kondisi cuaca. Jika tidak dimungkinkan, jangan memaksakan diri.",0
212,Gunung merapi yg terletak selo kabupaten boyolali jateng sangat bagus buat refresing n pendakian yg sangat menantang dengan pemandangan alam yg sangat indah n menakjubkan.........gunung yg masih aktif diindonesia,1
213,"Gunung yang masih aktif sampai sekarang, masyarakat menganggab hal biasa seandainya gunung tersebut mengeluarkan abu vulkanik, sebagaimana biasa banjir masyarakat Jakarta  yang sudah terbiasa dengan kondisi tersebut",0
214,indahnya gunung merapi❤️ dari tempat turun bis ke atas lumayan jauh dan pegel melewati museum peninggalan waktu terjadi nya merapi pada th 2010 lalu.,1
215,Wisata petualang sambil eduksasi anak2,1
216,indah dan menyejukkan dikala pagi ...,1
217,Gunung yang bikin rindu dengan trak yang sangat melelahkan karena tidak ada landai. Dan juga pasar bubrah yang sulit untuk mendirikan tenda,1
