id,review,label
103,"Harga tiket masuk yang cukup mahal. Jangan masuk ketika jam makan, karena tidak boleh membawa makanan dari luar. Di dalam ada resto tapi cukup jauh karena di rute keluar candi, dan harganya makanannha mahal tapi rasanya kurang. Ada tempat makan yang murah tapi harus keluar dulu.",-1
104,"Salah satu warisan budaya orang jaman dulu. Disini ada candi yang sudah dipugar dan candi yang masih dalam tahap konservasi pas kesini masih ada pembangunan. Harga tiket masukny prambanan 50.000, klo terusan ke candi boko 85.0000, di loket ada juga calo wisata yang menawari ke objek wisata lain seperti breksi, candi kembar dll.  Enak kesini pagi, dadi malioboro, depan benteng bisa naik bis 1A turun di terminal prambanan, habis itu klo mau ke wisata sekitar bisa naik komuter atau jasa jeep yang lebih murah kalau rombongan sih. Akses ke dalam kompleks candi sendiri sudah  dibatasi sekitar 700 orang. Sangat menyenangkan melihat peninggalan masa lalu, ribuan tahun yang lalu nenek moyang kita membangun bangunan yang tinggi seperti ini. Yuk lestarikan budaya luhur bangsa.",0
105,"Wisata prambanan, pas hari senin Ternyata hari senin rutin ada pembersihan candi candi, jadi wisatawan cuma bisa liat dari luar, tapi seru juga jadi tau cara bersihin candinya Guidenya ramah Kalo yang mager bisa naik mobil golf didalem",1
106,"Kalo ke Jogja sebenernya sudah cukup ke Prambanan, selain wisata candi, ada juga wisata museum peradaban Jawa kuno berupa prasasti bebatuan juga bangunan zaman masa peradaban Hindu Budha di tanah Jawa. Ada juga wisata memberi makan rusa, ada belajar memanah, taman2..",0
107,"Suka. Seumur hidup baru kali ini berkesempatan melihat candi dari dekat, dan Prambanan yang pertama. Pucuk dari bbrp candi ada yang jatuh dan diperbaiki (diikat dgn kawat/besi), akibat gempa yang lalu. Tapi ada juga yang dibiarkan dan dibuatkan prasasti/pengingat. Area bersih, karena memang ga boleh bawa makanan ya... Ada baiknya kesana pagi/sore kali  ya... Kami pas banget siang, panaaaassss bgttt...",1
108,"Sabtu, 15 Oktober 2022 kami satu rombongan berkunjung ke Candi Prambanan dengan menggunakan pakaian adat jawa. Ada salah satu candi yang masih dalam tahap renovasi sehingga perlu cari angle yang pas agar photo tetap esthetic. Banyak spot di candi prambanan yang bisa di gunakan tanpa ada background orang yang lalu lalang, bila perlu guide lokal dengan skill photography handal DM aja akun ini atau chat by IG di @bugar_ashari    Next time, bawa topi atau payung sendiri, sunscreen klo nda mau kebakar kulit, bawa tumbler buat minum pasti haus, kamar mandi terbatas, jd ditahan dulu sampai dekat penyewaan sepeda dsb, selamat berlibur.",0
109,"Salah satu candi terindah di Indonesia. Candi ini berada di tengah pemukiman warga, tempatnya luas, bisa diadakan event2 lain juga.",1
110,"Pengelola sudah mengelola tempat ini begitu baik, dengan harga tiket yang masuk akal. Bangunan candi terawat dengan baik, tidak ada sampah berserakan dan ada petugas yang standby melihat situasi. Top management! Pas dateng kesini emg lagi under renovation,saran sih kalo memang sedang under renovation lebih baik di infokan terlebih dulu supaya pas foto  bagus dan wisatawan mancanagera juga tidak terlalu kecewa. Selebihnya wonderful indonesia keren bgt memang indonesia tidak kekurangan keindahan alam dan peninggalan sejarahnya.",1
111,"Tempat wisata yang ramah anak. Bisa bermain sekaligus belajar. Tempat lumayan luas, adem kalau sore, banyak spot foto, fasilitas lumayan lengkap dan ada pasar buat beli sovenir. Guide juga ramah saat menjelaskan tentang candi yang ada.",1
112,"Suka sekali jalan jalan ke tempat bersejarah seperti candi prambanan, harga tiket msh tergolong wajar, utk usia di atas 3 tahun di kenakan tarif 50rb per orang. Tarif parkir mobil 15rb",1
113,"Kalo mau dateng ke Candi Prambanan dan Ratu Boko, biaya masuk Rp85.000/orang. Usahakan jangan hari senin dan libur nasional karna tutup untuk masuk ke candi dan hanya diijinkan sampe ke halaman 2 saja. Biaya Rp85.000/orang udah include biaya perjalanan masuk candi prambanan, candi ratu boko, dan biaya perjalanan ke 2 candi tersebut PP. Jika mau sewa tour guide di Istana Ratu Boko kena biaya Rp100K dan akan dijelaskan secara detail mengenai Istana Ratu Boko. Kami merekomendasikan ini di Istana Ratu Boko karna para tour guidenya begitu ramah baik itu ke turis lokal maupun luar negeri dan membantu kita dalam pengambilan foto juga. Tapi, jika sewa tour guide di candi prambanan, akan kena biaya sebanyak Rp150K per jam dan sebaiknya bergabung saja dengan para turis luar negeri karna para tour guide di Candi Prambanan lebih semangat dengan para turis luar negeri daripada turis dalam negeri (mungkin karna feenya lebih bagus 😁). Secara tempat yang bisa dikunjungi lumayan banyak karna candi yg dapat di kunjungi yakni Komplek Candi Prambanan, Komplek Candi Bubrah, Komplek Candi Lumbung, dan Komplek Candi Sewu. Untuk Candi Bubrah, Candi Lumbung, dan Candi Sewu, bisa menggunakan sewa angkutan mobil listrik per orang Rp20K atau sewa sepeda.",1
114,"Candi ini sekarang sangat terawat dan bersih. tak hanya mengunjungi situs Candi, tapi juga banyak hal lain seperti tempat latihan memanah, mini  Zoo, pusat oleh2, museum, cafe resto dan banyak pilihan Swafoto",1
115,"Ke 4x nya berkunjung kesini, dpt spot yg lumayan, datang pas liburan sekolah, penuh, kesana utk pertama x nya beli tiket terusan prambanan- ratu Boko 85k , tapi gk kebagian utk naek mobilnya, jd kita harus gunain mobil pribadi utk ke arah ratu Boko, tak kira deket, eehh taunya jaaaohh banget,",0
116,"Tempat bersejarah dan wisata di jogjakarta, kita bisa banyak belajar disini banyak candi-candi yang ada di prambanan di komplek ini selain candi utamanya prambanan kalian bisa lihat juga candi sewu jika kalian berjalan terus kebelakang kalian akan sampai di candi sewu, ada juga candi lumbung, dan candi bubrah",0
117,Semakin rapih dan bagus. Candi Prambanan cocok untuk liburan keluarga sekaligus memperkenalkan kepada anak terkait sejarah Nusantara. Kemegahan arsitektur Indonesia Tempo dulu menjadi sesuatu yang patut diapresiasi.,1
118,"Selain candi, area taman bermain yang luas dan penyewaan sepeda dapat menjadi alternatif hiburan untuk mengelilingi area Prambanan yang luas. ke prambanan pas corona masih merajalela tp sudah tidak terlalu ketat, pengunjung cukup banyak dan kami hanya diperbolehkan main di pelataran aja waktu itu. tapi gapapa banget, foto foto disini jadinya estetik.",1
119,"Tiket masuk ambil yg paket.tiket masuk & mkan,katanya dpet nasgor & soto,tp pas kita k resto pelayan bilang smua menu habis.jd intinya paketannya ""BOHONG BESAR"".harap kordinasinya untuk pihak lobi/tiket dan pihak resto,jd kita sbagai pengunjung tdk di rugikan.",-1
120,"Salah satu candi termegah di I donesia dengan pagelaran drama dan tarian di hari tertentu, dapat ditempuh kurang dari 1 jam dari Jogja dengan harga tiket 50/orang disediakan Tayo berbayar 20k/orang untuk kembali ke pintu keluar",0
121,"Candi Prambanan yg sedang dipugar karena gempa masih menawan untuk dikunjungi, sdh banyak berubah tp ttp menarik, pasar oleh² jg lbh rapi & tertib. Kalian harus mampir klo ke Jogja",1
122,"Kesekian kalinya kesini, lebih bersih, tertata, cuma sayang sedang ada perbaikan KD view-nya kurang. Parkiran luas, toilet bersih dan sarana mushola atau masjid biaknya diperbesar. Bawa payung dan sunblok karena lumayan panas disini...so far seruuuuuu",1
123,"🌵belajar sejarah dengan mengunjungi peninggalan candi 🌵masuk tidak boleh bawa makanan, minuman boleh, makanan dititipkan nanti bisa diambil 🌵di dalam ada fasilitas naik mobil keliling untuk yang tidak ingin  jalan 🌵Area pintu keluar ada pedagang yang jual makanan, minuman dan  pernak pernik",0
124,"tahun ini adalah kali pertama bersama keluarga, kalo dulu kesini masih dengan teman atau acara kantor… dari solo berangkat setelah dzuhur  sekitar jam 1, mampir beli es dawet ngudi roso sekitat jam 2, baru masuk ke candi sudah lumayan sore jadi tidak terlalu terik, ada warga yg memberikan jasa sewa payung dengan harga 10k, tiket masuk sama dengan htm di candi borobudur 50k utk dewasa, 25k utk anak2.. pembayaran tiket bisa cashless karena corona jadi tdk bisa naik ke candi, tapi masih bisa foto2 dekat candi. tdk disediakan free air minum spt di candi borobudur, ada persewaan sepeda, ada sepeda gandeng jadi yg punya anak kecil bisa boncengan sewa kereta kelincinya lbh mahal dsini yaitu 20k/org diajak keliling ke beberapa candi sewu, candi bubrah & bbrp candi kecil lain sampai di pintu keluar..",0
125,"Bangunan candi nya keren, area nya luas. Cocok banget untuk liburan bareng keluarga. Ada candi, museum, kandang rusa. Untuk berkeliling ada beberapa pilihan, bisa menggunakan bis tayo, mobil golf, skuter, dll.",1
126,Saran datang lebih pagi karena kalau siang cukup panas.,-1
127,"Kesan pertama: Rame banget padahal kunjungan sore dan weekday, Tiket juga lumayan mahal( hehe,sy biasa kemana2 tp tiketnya gk semahal ini,hehe) Tiket dewasa 50rb,anak kecil 25rb,untuk wisatawan asingsy krg tau tarifnya,",-1
128,"Kompleks candi prambanan,ada 4 candi utama, sebaiknya kalo  saya saran,pergi dl ke candi sewu diujung paling utara dr candi prambanan,situsnya cukup besar seperti candi prambanan,habis itu ke candi bumbung dan 1 candi lg(sy lupa namanya), br terakhir ke candi prambanan,tentu Candi prambanan ini adalah candi primadona,jujur keren  bgt ketika melihat dr kejauhan saja sudah sangat wah dan besar Ketika masuk, jika dimusim liburan /tanggal merah/weekend,harap sabar y,jadi  jika suda trrlalu banyak org,maka kompleks masuknya alan dibatasi, Jujur keren bngt candinya,relief candi yang sangat dalam,mengagumkan, seperti melihat candi atau relief pure di bali, Sayang,sy kurg suka ama teman2 dr indonesia sndiri,karna rasnya krg menghargai candi ini,candi yang  hsrusnya dijags,malah diduduki pingirannya,sunguh kiris melihatnya.",1
129,"Untuk tiket masuk per maret 2023 domestik 50k per orang Untuk jarak parkir motor ke pembelian tiket sedikit jauh, Penunjuk jalan pembelian tiketnya tidak terlihat, Bagi kamu yang berencana ke sini, di anjurkan membawa topi sendiri, karena tidak ada tempat berteduh dari panas.",-1
130,"Sebaiknya hindari di hari libur, karena spot foto bakalan susah karena agak ramai Oh iya, bagi kamu pecinta sejarah, jangan sampai terlewatkan museum yang ada di jalan mau pulang. Untuk tiket nya free, untuk foto ada di slide akhir",-1
131,"Pokoknya satu kata buat candi prambanan ""Amazing"" Candi Prambanan dibangun pada abad ke-9. Menjulang setinggi 47 meter dengan ornamen yang mengagumkan, kecantikan candi Hindu ini tak tertandingi  😍",1
132,Estetik banget heheh Dua kali ke sini dan gak bosen! Harga tiket masuknya 50k per orang untuk dewasa. Kalau kalian mau sekalian ambil trip ke Situs Ratu Boko bisa bayar 70K. Harga parkir motor 3K. Seru banget ke sini.,1
133,"Siap siap sunscreen, topi, dan payung karena tempatnya cukup terik. Ohiy saran aku, ke sini di sore hari lebih seru dan romantis!",-1
134,"Tak akan bosan kalo berlibur ke Yogyakarta.. Walo sudah bbrpa kali ke Candi Prambanan, tetep saja wajib tak kapok dg kepanasan.. Naah untuk sekarang ini, saya akhirnya berhasil menjelajah 4 Candi sekaligus karna tidak pake tRavel jdi santuy.. He Kok 4 Candi? Ya cin, setelah kita puas di Candi Roro jongrang ato tersohor dg nama Candi Prambanan, Candi Lumbung, Candi Bubrah & Candi Sewu. Yuk Cek n Ricek",0
135,"Kesana pas lagi rame anak sekolah pada liburan. Dam sedang ada perbaikan candi2 yg lain nya juga. Semoga warisan budaya ttp terjaga dgn baik Terima kasih atas penilaiannya, mari kita sama sama menjaga warisan budaya yang ada 😊",0
136,Amaziing... Amazing.. Amazing Indonesia kaya akan cagar budaya. Mencerminkan bahwa peradaban Jawa dulu sudah sangat maju. Walaupun harga tiket lumayan mahal tapi worth it. Kebersihan tempat sudah sangat di perhatikan notabene sebagai wisata internasional yg di kunjungi wisatawan asing.wahana wahana pendukung jg semakin beragam dan menarik.,1
137,"Asli harus cobain ke prambanan sore sore, bagus bangeeeeet. Alhamdulillah nya juga dapet sunset฀ meskipun hari libur nasional tapi ramenya masih sangat wajar sih jd masih bisa menikmati suasananya. Sayang banget sudah ga boleh naik ke candinya, padahal belum pernah berkunjung ke candi dan pengen banget kalo bisa kesini pengen naik ternyata di tutup",1
138,"Akses mudah dijangkau, kalo dari Solo naik KRL Solo-Yogyakarta terus  turun di Stasiun Brambanan, dari stasiun ke wisata Candi Prambanan  sekitar 1 km an, bisa ditempuh dengan jalan kaki. Tiket 50rb/org (dewasa) untuk anak-anak beda lagi, disana selain ada candi juga ada museum  (free), taman, fotografer (bagi yg mau mengabadikan moment), food court dll. Tempatnya nyamam, bersih, saran kalo kesana jangan weekend krn pasti ramai bgt sm wisatawan lokal terutama study tour sekolah gitu. Thanks Prambanan Temple.",1
139,Tempat yg menarik untuk wisata dan belajar mengenai sejarah ,1
140,"Saran kalo mau kesini mending agak sorean biar ga terlalu panas di dalam kawasan candinya dan jangan lupa untuk bawa air minum, karna dikawasan candi tidak ada yang jualan air disana. Nanti ada yg jual setelah keluar kawasan candi dan itu pun harganya bisa 2x lipat dari harga normal Siapkan payung dan topi juga klo mau masuk kesana.. Untuk harga tiket Dewasa : 50ribu Anak umur sampe 10th : 25 ribu",0
141,"JANGAN KE SINI HARI SENIN. Karena ada jadwal maintenance kompleks candi utama, jd kita ga bisa masuk ke dalam (cm bisa liat n foto2 dari sekelilingnya aja). Tp tetep ok sih buat foto2.",0
142,"Hanya bisa berkunjung di pelataran. Petugas dan warga sekitar ramah. Spot yang oke untuk berswafoto atau ingin mengenalkan salah satu cagar budaya kepada teman atau anak-anak. Msh ada pemugaran cagar budaya di beberapa titik. Jgn lupa pake sunscreen/sunblock, pake topi (ada persewaan payung sih). Happy holiday...",1
143,Karna adanya gempa jd banyak candi candi yang rusak dan Kemarin masih dlm tahap pembangunan candi candi yang roboh.. tapi untuk pelayanan dan pemandangan yang cantik nan estetik candi prambanan cocok untuk wisata keluarga juga selain candi prambanan terdapat camdi ratu boko dan camdi sewu yang bisa jadi destinasi wisata disitu,1
144,"Tiket masuk sekarang 50k , plus candi ratu Boko 85k .. Kemarin diarahkan ke loket 7 buat yg paket.. Eh pas sampe loket ternyata auto dkasih tiket Prambanan aja, tetep harus ngmong sendiri kayanya kalo mau yg paket..",0
145,Selalu seru sih kalo mengunjungi cagar budaya kaya gini..,1
146,"Masuk ke candi ini 50rb untuk dewasa, saat masuk buat yg bawa tas bakal dicek krn ga boleh bawa makanan..kl minuman boleh...nah buat yg males jalan jauh dan pengen keliling semua candi diarea ini pake mobil golf 200rb per mobil atau mobil keliling bayarnya 20rb per orang...trus foto2 deh disetiap candi candi yg dilewatin...seruu..oh iya liat bmkg yaa kl hujan siapin payung..tp buat kamu yg ga mau pas hujan pilih hari yg cerah biar maksimal explore dan foto2 yaa....havefun yaa gaeees",1
147,"Terima kasih, walaupun sedang musim hujan semoga tidak mengurangi nilai keindahan wisata sejarah ini kepada pengunjung 😊",1
148,Kawasan wisata yg di lindungi..bukka hnya SD jam 5 sore....bisa pesan tiket online kalau ga mau antri..di luar kawasan candi ada area souvenir DNA oleh oleh lumayan lengkap..kamar mandi cukup banyak lumayan bersih...dari prambanan bisa trip ke tebing breksi pakai Jeep..lumayan seru,1
149,"2kali ke candi Prambanan. Pertama tahun 2015 sama teman-teman, kedua thn 2019 sama keluarga. Nampak tidak ada perbedaan yg signifikan.. Cuma beda rombongan aja. Prambanan khas dg cuaca panas di siang bolong dan turis. Jangan lupa bawa minuman pas masuk. Dijamin setelah keliling candi bakal haus dan posisi foodcourt jauh dr area candi. Tp kalau bawa minuman kemasan sampahnya jgn lupa jg dibuang pada tempatnya",0
150,"Situs bersejarah yang sangat apik. Sayangnya sedang perawatan dan semua pintu candi ditutup. Jalan masuk dan keluar yang jauh jadi minus untuk situs ini. Musik gamelan yang disetel di setiap sudut membuat aura jawa, tenang namun misterius di sepanjang jalan dan komplek candi.",0
151,"Beberapa kali ke Jogja dan ini akhirnya pertama kali ke Prambanan dengan masuk menggunakan tiket terusan ke Ratu Boko's sites, jadi lebih hemat sih, karena ke ratu bokonya pakai shuttle, gaperlu capek. Tapi pas aku ke sana PANAAASSS BGT, saran sih pakai topi dan kacamata hitam, kalau  payung, payungnya terbang kena angin, sebisa mungkin bantu bapa bapak fotografer untuk foto ya, cuma 20k aja kok, itung itung kenang kenangan kannn sekalian bantu bapaknya.",0
152,"Kalau ada rencana ke Borobudur-Prambanan, rekomen beli tiket terusan..lebih murah jadinya.. rekomen saat jalan pulang naik tayo bus nya, nanti diajak keliling lihat candi yg lain dan bisa foto di Candi Sewu juga..",0
153,"Terakhir visited Prambanan di tahun 2002 saat masih jadi anak SD dan dateng kesini lagi 20 tahun kemudian saat punya istri dan anak. Udah  lupa gimana di tahun 2002, tapi skrg Prambanan udah rapih, bagus dan bersih. Udah cocok untuk di bilang international class. Sejarah dan Candi-nya tetap mengagumkan tapi emang skrg udah ga boleh masuk ke dalam candi untuk melihat detail dalamnya dan patung2 serta relief-nya, jadi  yaa hanya bisa menikmati pemandangan dari sisi luarnya aja. Untuk yang mau tau lebih dalam ada tour guide-nya, dan kawasan ini cukup luas khususnya saat mau keluar daerah candi butuh berjalan sekitar 2 km kurang lebih serta di akhir dengan pasar yang menjual merchandise khas jogja. In conclusion, pemandangannya bagus dan cocok sih buat healing. I will  visit this temple again if I visit Jogja, this place always has a place  in my heart 😍",1
154,"Merupakan candi hindu yg terbesar di Indonesia mungkin bahkan di dunia. Menjadi salah satu tujuan wisata bagi para wisatawan yg berkunjung ke jogja. Terletak di Kabupaten Sleman, tidak jauh dr pinggir jalan raya. Kita harus membayar tiket sebelum masuk. Berisikan candi2 peninggalan kerajaan hindu di masa silam. Ada sekitar ribuan candi di sini tapi baru beberapa yg bisa disusun menjadi bangunan utuh. Terdapat parkiran yg sangat luas, Musola, toilet, dan toko souvenir yg menjual berbagai macam oleh2 dan makanan khas jogja.",0
155,"Tempat nya luas, tapi kalau datang siang hari panas bngt, mending datang pas sorean jadi ga terlalu panas dan bisa melihat sunset, untuk tiket per orang 50K",1
156,"Tempat wisata dan bersejarah yg bagus,sayangnya ada candi kecil yg roboh oleh gempa di thn 2006 dgn kekuatan 5,9 SR,tp yg lainnya tetap bagus dan cocok utk wisata keluarga",1
157,"As magnificent as ever. Selain kompleks candi. Ada juga museum di dalamnya. Jika malas berjalan kaki, ada shuttle dan sewa sepeda. Jalan keluar akan diarahkan ke area pedagang suvenir dan makanan.",1
158,"Candi yg megah, keren dan bersih. Sayang ... Ga boleh naik. Tp puas koq muter2 di sekitar candi dengan naik mobil wisata tayo dgn tarif 20k per org",1
159,Wisata yg mengedukasi buat anak anak...kumplit ada taman bermainya juga...sayang sekali tidak di ijinkan masuk kedalam candi padahal anak anak penasaran sekali isi dalam candinya... Harga tiket pas lebaran dewasa 50k dan anak anak 25k...,1
160,"dengan harga tiket yang lmyan terjangkau..namun untuk shelter penyewaan kendaraan bisa di jadikan 1 saja...tidak tempat yang terpisah... masukan lg,mungkin bisa di tambahin toilet dan mushola...dengan harga tiket segitu,toliet harusnya gratis..jgn berbayar",0
161,Parkiran luas dan tidak ada parkir liar karena petugas keamanan melakukan patroli. Tidak seperti borobudur yang masih ada juru parkir liar.,1
162,Kebersihan tempat dan toilet sangat bagus. Pengunjung yang memakai stroler juga bisa sampai pelataran candi. Banyak spot2 bermain berbayar yang instagramable.  Pedagang juga tertata rapu dan tidak mengerubungi customer. Jadi sangat nyaman di Prambanan dibanding borobudur. Ada juga gelato utk menghilangkan dahaga.,1
163,"""tiket 50rb.... amazingg viewwnyaaaaa.....luar biasaaa istimewaaa..hebatt...sepertii lukisaann......😍😍    masuk gak boleh  bawa jajan yaaaaa......bnyk spot fotoo..karyawan ramaahh dan welkommm",1
164,.....bnayak tanaman sejuk....dn banyakk pohon  buahhh......💕💕💕💕  tiket terusaan langsung ke candi  prambanann...candi lumbungg..candi bubraah....candii sewuu...pokoknyaaa  kesini palingg sedikit 2 jamm...karenaa blm puasss buat kelilingg  😍😍😍😍🐱  ada jasaa fotooo...biasnya bayar  10rb.......😍😍😍😍😍😍,1
165,"kawasan wisata yang sangat legend, dari mulai sya bersekolah SD hingga saat sya berunur 40an seperti ini. harga tiket untuk dewasa berkisar 50rb dan ubtuk anak2 sekotar 25rb. Bersiap2 lah membawa payung yg sdh di sediakan di dpn pintu masuk dgn menyewanya seharga 10rb . ada spot2 foto menarik yg telah di sediakan oleh pengelola., namun di spot manapun tetap akan terlihat indah.",1
166,"Candi Prambanan merupakan lokasi wisata yang wajib dikunjungi ketika kalian akan pergi ke Jogja, selain Candi Borobudur. situasi di area Candi Prambanan ini cukup panas, sehingga lebih baik membawa payung atau kalau tidak mau ribet ada ojek payung 10.000 per payung. Saat terakhir kali  saya berkunjung ke situ dilarang naik ke area candinya tetapi pengunjung masih bisa berkeliling di sekitaran. tidak ada area makanan di sekitar Candi Prambanan tetapi ada stand Gelato. harga untuk Per cup Gelato Rp20.000. di dekat lokasi pintu keluar juga ada yang berjualan salak harganya Rp10.000 per kilo. lokasi candi Prambanan ini juga sering dibuat untuk festival musik terutama Jazz.",0
167,"Tempat wisata bersejarah yang ""kering"" hiburan. Kita ibarat cuma melihat peninggalan bersejarah, tanpa ada variasi variasi lainnya. Semua terlihat berdebu dan seperti tdk terawat. Rute jalan kaki yang sangat jauh memutar untuk keluar. Ada kendaraan sewa tapi cukup mahal. Cukup sekali saja ke sini.",-1
168,"Pas nyampai di Candi Prambanan cuacanya sangat mendukung gaes, langit yang biru dengan arak arakan awan menambah kemegahan Prambanan. Taman disekitar nya juga cantik dan asri banget lho. Udah gitu ada museum nya juga. Eh kalau yang mau beli souvenir disini tas, dompet, kaos dll disini sangat beragam lho, harga murce dan penjual nya ramah- ramah. Pokoknya cucok untuk penikmat wisata budaya. Prambanan cantik dan anggunnnn...",1
169,"Wisata warisan nenek moyang yang sudah mendunia, tetap jadi tujuan favorit wisatawan dari seluruh nusantara dan mancanegara. Salalu ramai saat musim liburan, hari minggu dan libur nasional.",1
170,HTM 50 K per orang untuk Candi Prambanan Tempatnya Bersih Sejuk Pas pagi hari. Banyak pepohonan buat santai atau lesehan. Disarankan membawa payung kalau siang panas e puol Mantab.,1
171,"Kompleks candi nya luas, kalau misal kalian mau ke Candi Prambanan dan gak mau capek"" bisa sewa transportasi umumnya. Kesini pas banget detik itu dibuka akses buat naik ke atas candinya setelah 3 tahun di berhentikan",1
172,"Gak jauh dr kota jogja tapi fasilitasnya kurang, gak cocok buat yg bawa bayi, anginnya kencang dan tanahnya berpasir, bisa masuk mata. Bahaya buat bayi padahal uda pakai kacamata. Dan uda gak bisa masuk ke dalam candi, pintu nya ditutup. Jalan keluar candi juga jauh dan memutar tapi setidaknya, pedagangnya tidak sesemrawut borobudur",-1
173,"Dulu cuma bisa lihat di buku sejarah sekarang bisa megang dan lihat candi ini satu kata untuk candi Prambanan "" AMAZING"" .. dari candi Prambanan  ini kita belajar bahwa Laki-laki akan melakukan apapun demi wanita yang di cintai.. dan Candi Prambanan yang megah ini tercipta karna CINTA❤฀฀",1
174,"destinasi yg wajib di kunjungi banget buat pecinta traveling dan fotografer banyak spot fotogenic dan Instagramable banget👍❤฀฀ Pertama kali ngajak keluarga besar jalan"" jauh dan sangat puas dan senang. Ya walaupun ga bisa naek ke atas setidaknya melihat bahagia orang tua udh terbayar lah. Akses sekarang di permudah sangat. Next penjual yg dr parkiran tolong jangan terlalu barbar kalo jualan kita agak risih  meski sudah d tolak secara halus 🙏",1
175,Sebuah bukti bahwa Indonesia pernah memiliki sebuah peradaban yang luar biasa. Sebagai peminat sejarah saya sangat suka berkunjung di tempat- temoat seperti ini. Sebagai situs Hindu saya juga berpapasan dengan orang India yang sepertinya melakukan doa di dalam candi. Fasilitas di Prambanan memadai. Ada juga pasar sebelum pintu keluar jika ingin membeli aksesoris untuk di bawa pulang.,1
176,"Prambanan semakin sejuk, pepohonan nya sudah mulai rimbun, banyak spot untuk foto nya, banyak wahana baru, ada rusa Dan hewan eksotik lain gak perlu bayar lagi",1
177,"Tiket murah. Parkir luas. Area candi yang luas & bersih. Area sekitar adem asri banyak pepohonan. Sarana pendukung lengkap, lapangan luas, kebun binatang mini, area bermain anak. Petugas & pedagang yang ramah.",1
178,"Dateng ke sini nonton konsernya sheila on 7 acaranya JVW Festival 2022, jadi g keliling candinya...udah tutup akses masuk ke candinya soalnya..hehee...foto malem background candi masih bisa juga..view candinya tetep dapet..keren lah pokoknya...",1
179,Tempat yang wajib dikunjungi kalau ke Jogja. Apalagi kalau lagi ada event. Tiket lumayan lah buat masuk. Sayang udah gak boleh naik ke candi sejak gempa bumi tapi masih worth it dikunjungi ketimbang Borobudur yang gak boleh naik ke atas lagi.. Kalau weekend dijamin rame pengunjung apalagi kalau liburan. Siap siap deh..,0
180,"Wisata sejarah dan edukasi yang sangat populer di Indonesia. Biaya masuk bisa lebih murah kalo pesen di aplikasi online, dibanding pesen OTS. Pengelolaan kawasan yang tertata dan bersih. Komplek wisata nya cukup luas dengan banyak spot wisata menarik di dalamnya. Salah satu destinasi wajib kalo ke Jogja",1
181,"Sebuah mahakarya yang luar biasa dr nenek moyang kita, arsitektur yang waow, tak terbayang bagaimana rumitnya bangunan ini, sayang sebagian  besar candi di kompleks ini roboh, candi @prambanan dibangun pada abad ke 8 dimasa pemerintahan rakai pikatan yang beragama hindu, candi ini klo tidak salah adalah tempat pemujaan bagi siwa, atau dalam bahasa Sanskerta disebut siwagrha Pas mau pulang eh disana ada mbak @andien pas Prambanan jazz 2022",0
182,"Kawasannya sangat terpelihara, rute petunjuk jalan di dalam area jelas, dan ada kendaraan untuk keliling di dalam area. Masih banyak candi yg proses pemugaran pasca gempanya belum selesai. Sedikit masukan, mungkin akan lebih baik kalau di setiap candi ada penjelasan singkat (sejarah penamaan, dll) tentang candi tsb agar menambah pengetahuan bagi wisatawan domestik maupun internasional.",1
183,"Terakhir SD tahun 90 anseingat saya kesini masih kering kerontang tdk ada di parkiran nya,namun skr sudah bagus dan banyak rumput tertata  rapi,pohon yg sudah menjulang..warisan yg menyenangkan dan membanggakan indonesia",1
184,"Candi Hindu terbesar di Indonesia yang dibangun pada abad ke-9 masehi. Pemandangan area candi sangat indah dan sangat luas. Pembangunan Candi Prambanan ditujukan untuk Trimurti, yaitu: Brahma (Dewa Pencipta), Wisnu (Dewa Pemelihara), dan Siwa (Dewa Penghancur)",1
185,"Tempat bersejarah bagi orang-orang hindu, candi yang menyimpan banyak sejarah dan sangat terkenal. Pengelolaan candi yang baik, kebersihan terjaga, tempat berjualan dipisahkan dari area candi sehingga tetap menjaga kebersihan dan kesakralan candi. Tempat parkir luas. Ada paket2 wisatanya juga kalau tidak salah, tetapi saya tidak mencobanya. Dulu sempat kemari tahun 2012 setiap pengunjung diberi kain batik untuk  dipakai selama di dalam candi, tetapi 2020 ke sana tidak diberi kain yang sama.",1
186,Perjalanan saya kali ini ke Prambanan sedikit mengecewakan karena 04 November 2022 kemarin area candi di tutup tidak bisa di naiki pengunjung. Dan foto saya berbaju pink fi ambil pada saat 2019 dan foto berbaju biru di ambil pada saat tanggal 04 November 2022,0
187,"Keren buat spot foto"" nya gaess.tiket masuk Rp 50 rb / orang.kalo mau masuk sini hrs punya Peduli Lindungi gaes...mau belanja buat oleh"" murah"" banget....cuma makan yg d pinggiran pas pintu mau kluar menurut saya kurang enak.....maaf mungkin lagi kbetulan .",1
188,"kesini pas weekday, tiket 50rb per orang, selain prambanan ada candi lumbung candi bubrah candi sewu, ada sewa sepeda buat keliling harga 10rb per orang, ada wahana panah harga 20rb per orang",0
189,"Merupakan Candi Hindu terbesar di Indonesia, dikenal juga sebagai Candi Roro Jongrang. Terletak di Jl. Raya Solo Yogjakarta. Untuk saat ini HTM adalah Rp. 50.000,- dan pengunjung juga sudah tidak bisa masuk ke dalam candi seperti apa yg saya lakukan pada  kunjungan di tahun 2014.  Tidak jauh dari area Candi Prambanan juga terdapat Candi Budha yakni Candi Sewu. Untuk mengetahui lebih jauh tentang Candi Prambanan kita dapat mengunjungi Museum Candi Prambanan yg ada di dalam Area ini ya.",0
