id,review,label
197,"Pantai nyaman di kota tegal kota bahari, cocok utk melepas penat dari keruwetan drama di kota2 besar",1
198,Update 9 Des 2016 pantai ini sedang dlm proses pembangunan ... mudah2an ke depannya bisa lbh baik lagi..kan sayang di sini ada monumen bahari nya ....,0
199,"Kurang dikelola dengan baik, seharusnya dinas terkait segera membenahi pantai,biar lebih nyaman lagi",-1
200,Masuk 9rb.... Kedlm lg byr 5000.... Ya mayanlah.... Sebelahnya hutan bakau dan kebetulan ada  dermaga dr plastik,1
201,Tempatnya murah.. Enak.. Tp perlu ditingkatkan lagi petugas tiket..apabila ada kemacetan agar lebih banyak petugas agar tidak macet.,0
202,"Pantai utara, jalan masuk dekat dengan jalur pantura. Sebenernya bagus buat rekreasi bareng teman atau keluarga. Sayangnya pemandangan indahnya tercemar sama sampah. Semoga yg berkunjung lebih perhatiin lagi jangan buang sampah sembarangan.",0
203,"Haii sobat travelers.. Kali ini aku mau sedikit mereview Pantai Alam Indah yang terletak di Kota Tegal. Lokasinya strategis mudah dijangkau oleh kendaraan. Tempat parkir luas. Cocok dijadikan destinasi wisata akhir pekan. Terdapat masjid, terdapat area toko pedagang yang menjajakan makanan. Ombaknya cukup friendly. Cuacanya kalo siang memang sangat terik, tp pemandangan pada saat menjelang matahari terbenam juga cukup bagus. Harga tiket masuknya terjangkau. Sebisa mungkin bawa bukti sertifikat vaksin, agar jika sewaktu-waktu diminta menunjukkan sudah ada. Cukup sekian review singkat dari saya. Pada masa pandemi seperti saat ini saya tidak menyarankan anda untuk pergi ke tempat wisata apapun. Utamakan kesehatan, yuk cegah penularan Covid-19 dengan patuhi protokol yg berlaku. Salam sehat dari saya. Semoga review ini dapat membantu, tetap jaga kesehatanmu yaa..😊 Let's follow my social media @anisahnurismayanti",1
204,Ombaknya besar jd hanya bisa main air di pinngir saja,0
205,Tempat rekreasi keluarga yg asri,1
206,"Pantai dengan pasir hitam, ombaknya tidak terlalu besar. Enak untuk wisata sama keluarga, cocok buat bawa anak anak (harus selalu dalam pengawasan orang tua), banyak penjual makanan, banyak toilet juga, parkir juga luas, harga murah. Sayangnya pantainya banyak sekali sampah, semoga dapat diperbaiki, dan diperbanyak tempat sampahnya.",1
207,01 Nov 2021 Tiket masuk utk mobil 5.000 Tiket per orang 1.000 Parkir 5.000,0
208,Pantai pasir hitam yg cukup kotor dan super ramai disaat liburan. Untuk hari biasa pantai ini tenang dan banyak dipakai untuk kegiatan olahraga jogging dan senam. Ada juga komunitas renang Tegal yg kumpul disini. Karcis masuk Rp 4.000 per orang.,-1
209,"Semakin kesini sih memang PAI semakin memperbaiki diri ke arah yg lebih baik.. tapi krn terlalu banyak yg harus dperbaiki mungkin, jadinya ya terkesan masih kurang baik,kurang bersih.. tapi tetep anak2 kalo diajakin main kesini ya tetep aja seneng..mainan pasir..walaupun pasirnya hitam n kotor.. gpp lah..sekali kali ini",0
210,"Lumayan sekarang lebih tertata rapi para pedagangnya dan lumayan bersih meskipun masih banyak sampah dipantainya.. dermaga apung goyang2 nya juga bagus, mungkin kedepannya bisa lebih diperbanyak aja sih,  soalnya byk yang kesitu gaenak aja klo kebanyakan gitu apalagi masa pandemi covid gini,  meskipun udah ada peraturan tertulis didepan wajib pakai masker tapi masih banyak yang mengabaikan,  jadi mungkin dipertegas aja peraturan protokol kesehatannya..",-1
211,"Pantainya orang tegal, Lautnya masih bersih, bisa berenang, ada wahana kapal juga, cukup luas, ada musium dan water parknya juga, kalau liburan sangat ramai dan sangat menyenNgkan bisa berlibur disini setiap ada kesempatan pulkam Harga tiketnya sangat sangat murah gak kaya objek2 wisata di sunda yang mahal2 Jaga laut kita dari sampah untuk anak cucu kita dan tanggung jawab kita menjaga alam kita sendiri Selamat berlibur",1
212,"Wisata Keluarga Murah Meriah, jajanan juga standart, saya masuk dari Hutan Mangrove cuman 7Rb ber 3...",1
213,Kawasan pantai memiliki ombak yg relatif tenang sehingga kita bisa berenang disini. Pantai cukup bersih dan fasilitasnya memadai.  Harga tiket masuknya Rp. 3000 per orang dan parkir mobil Rp. 5.000.  Tempaf yang baik untuk menghabiskan waktu bersama keluarga 🙌,1
214,Pantainya bagus banget. Apa lagi kalau kesana pagi2 lebih seger gitu 😀,1
215,Terlalu ramai dan banyak pengunjung. Sangat disayangkan pantai sangat kotor. Tidak tersedia cukup tong sampah. Cukup sekali saja pergi kesana.,-1
216,Tempat wisata bersama keluarga. Rame banget tempatnya. Paling pas ksana pas pagi hari sebelum jam 6. Udaranya masih seger n blm banyak orang.,1
217,"HTM murah, tempat parkir luas. Banyak fasilitas yg rusak tidak terawat. Pantainya banyak sampah",0
218,"Pantai bagus untuk yang suka sunset, sayangnya pengelolaannya kurang sehingga agak kotor.",0
219,"Mantap adem, tapi punglinya banyak",1
220,"Pantai alam indah adalah sebuah pantai di sebelah Utara pulau Jawa. Pantai alam indah juga sebagai ikon dari kota Bahari yaitu kota Tegal. Masyarakat kota Tegal dan sekitarnya juga sering berwisata di pantai alam indah. Pantai alam indah cocok untuk berlibur bersama keluarga, teman, dan pasangan karena tempatnya yang nyaman dan terdapat banyak tempat atau spot untuk berfoto.",1
221,"Tempatnya tidak terlalu jauh dari kota tegal, wisata pantai cukup nyaman, dan yang jelas murah meriah, hanya saja kebersihan kurang terjaga padahal sudah ada tempat sampah, mushola terdekat di pantai juga kurang bersih, tapi ada juga masjid di dekat setelah pintu masuk sekaligus loket pembayaran",0
222,Pantainya lumayan bersih dari pada jaman dahulu kala,1
223,Bersantai sambil menikmati senja dan semilir angin laut jangan lupa bawa secangkir kopi biar makin indie 😂😂😂,1
224,"Pembangunan cepet, Perbaikan lumayan, tapi kotor, jalan masuk agak rusak, Masuk bayar, parkir juga bayar, geser dikit bayar lagi Tapi fasilitas kurang",-1
225,Ok banget buat wisata alam di pesisir utara Tegal,1
226,"Nyaman.. Tapi sayang, sampah dimana-mana. Kesadaran para wisatawan akan membuang sampah pd tempatnya kurang banged. Mohon diberi BAK SAMPAH lebih banyak, Bukannya kantong plastik sampah. Buatkan juga peringatan tuk buang sampah pd tempatnya.  GO GREEN",0
227,Spot fotonya oke punya. Walaupun efek sunset kurang terasa di area pantai utara. Tapi Spot pantai alam indah ini cukup amazing,1
228,Salah satu pantai di tegal yang wajib dikunjungi 🤗,1
229,Menikmati senja d pantai bisa jadi alternatif mengisi waktu weekend kalian gengs.,1
230,"Pantai termurah , yg keindahannya ga diragukan lagi",1
231,Masih kurang perawatan semoga pemkabnya memiliki ide yang lebih menarik wisatawan,-1
232,"Bagus, msuk lokasi terjangkau, parkir mobil dekat pantai 5000 saja hanya petugas kebersihan pantainya perlu ditambah lagi krn pas kami berkunjung banyak sampah berserakan ... Sayang sekali",0
233,Pantai nya bagus untuk menikmati sunset,1
234,"Pantai Alam Indah (PAI) adalah salah satu tempat wisata di Kota Tegal yang sangat luar biasa...  Disini kita dapat bersaintai ria bersama keluarga dan orang² terkasih mengisi waktu liburan menikmati indahnya hamparan pantai yang sangat luas di tepi laut dan juga laut yang sangatlah luas dan indah, disini juga terdapat hutan mangrove (bakau) yang sangat indah untuk fto² maupun bersantai ria bersama keliarga dan orang² terkasih, kita juga bisa menikmati indahnya sunrise maupun sunset di pinggir pantai, fasilitas dan keamanannya pun memadai. Keren!!!",1
235,Lebih nyaman sekarang. Sampah masih jadi musuh utama lokasi wisata di indonesia. Himbauan untuk buang sampah di kontainer pun tidak diindahkan,0
236,"Namanya juga pantai alam indah,ya pastinya indahlah,cocok untuk menikmati matahari terbenam...",1
237,"Tempatnya lumayan bagus walaupun nggak sebagus dulu, dulu lebih bersih terawat kalau sekarang banyak sampah dan ada beberapa fasilitas yang rusak tapi belum diperbaiki. Selalu mampir kesini kalau ke kota Tegal",1
238,Lumayan bersih untuk pesisir yg dekat sekali dengan pemukiman penduduk. Tong sampah terlihat di beberapa spot..... Masuk gerbang utama retribusi 2000/orang......dekat bibir pantai parkir mobil bayar 5rb.,1
239,Ombaknya aman buat anak.. masih lumayan bersih dan teratur.,1
240,"Luar Biasa. pantai nya Bagus,indah,aman,nyaman",1
241,"Lumayan sih jarak dari kotanya jg gak terlalu jauh, sudah terdapat tulisan pantai alam indah,, pantainyaa bersih,, ada masjidnya ada warung pinggiran pantainya,, tp sayangnya pemilik salah satu warung tdk begitu ramah☹️ tp bapakbapak tni yg bertugas mnjaga di daerah sana menyenangkan baik hati,",1
242,"Hari Minggu Pagi suasana sangat ramai. Pantainya bersih, tempat mandi bilas cukup  banyak. Wisata murah di tengah kota tegal",1
243,Tempat rekreasi pantai di tegal dg sunset yg menawan,1
244,Banyak pungli berkedok tukang parkir,-1
245,"Pantai yang indah apalagi sore hari, masuk murah warung harganya standar, ramah dan penuh inspirasi, perlu ditingkatkan perhatian pemda dan tambah tempat sampah jadi lingkungan pantai tambah bersih.",1
246,"pantai nya bagus banget, apalagi kalau mau liat sunset gitu wah bener-bener bagus banget, buat foto-foto juga bagus, bisa dinikmati keluarga, sama temen-temen,dll. cuma ya di pinggir-pinggir pantai tepatnya pada pasir ada sampah nya. jadi pengunjung lebih peduli lingkungan yaa",1
247,"Pantainya agak kotor dan airnya kecoklatan, kebersihan kurang terawat. Banyak kapal-kapal berada di situ karena para nelayan mencari ikan di sana",-1
248,Tempat wisata pantai alam indah (PAI).. Harga tiket masuk untuk kendaraan bermotor cuma 10.000... Terjangkau dan sangat cocok untuk liburan keluarga di pagi hari...,1
249,"murah,,,,tempat istirahat nyaman,,wlpn pasirnya hitam tp sngat lembut..btw kebersihannya tdk tll terjaga..",1
250,Tempat yg nyaman untuk santai dan mencari hiburan murah meriah,1
251,"Tiket murah, recomended buat liburan tapi agak kotor karena banyak sampah pengunjung yang tertinggal di pasir pinggir pantai...",0
252,Semakin bagus tempat wisata andalan wong Tegal 😂,1
253,"Pantai Alam indah adalah salah satu objek wisata di kota tegal , untuk masuk perorang 5000 rupiah kendaraan parkir 2000 rupiah , terdapat hutan mangrouf biasa dimanfaatkan wisatawan untuk foto preweding . Lokasinya pun strategis jalan pantura bisa masuk oleh mobil, fasilitas warung makan , kamar mandi , musolla , kapal dan ban renang. Hati hati guys jika ombak sedang tinggi sebaiknya main di tepi saja . Okey happy fun",1
254,"Sy kasi bintang 5 sebagai bekal pemerintah kota Tegal untuk mengajak warganya sadar lingkungan karena potensi yang luar biasa dari pantai ini, sayang sekali sampah bertebaran di bibir pantai, coba itu yg pada cari keuntungan disitu juga di training untuk mengurangi sampah plastik, di budayakan bersih2 pantai 1 bulan sekali, jangan hanya mau keuntungannya saja,",-1
255,Lumayan untuk mengisi liburan 😊,1
256,"Tempat parkir luas, banyak hiburan",1
257,Biasa lihat ancol disini ombaknya gede,0
258,Ada kegiatan dari para relawan yang membersihkan pantai.dan sekarang pantainya lebih bersih di banding dulu😍,1
259,"Lebih ditingkatkan lagi, agar menarik banyak pengunjung.",0
260,Pantainya bersih,1
261,"Pantainya seharusnya dikelola lebih  baik, terlalu banyak warung.",-1
262,Setelah new normal pantai ini sangat ramai sekali.,0
263,Lumayan untuk menghilangkan penat,1
264,Pantai Alam Indah ( PAI) kota Tegal lokasi yg mudah di jangkau kendaraan roda dua maupun roda empat dan tempat rekreasi yg murmer ombak laut juga tidak terlalu besar jadi cukup aman buat bermain atau berenang anak2 ... sayang air lautnya agak kotor warna kecoklatan tapi jangan kuatir karena disana banyak disediakan air bersih untuk bilas mandi tapi berbayar. sepanjang pantai banyak kios yg berjualan beraneka macam dagangan  seperti pasar pada umumnya ..,0
265,"Wisata alam alternatif yang mudah di jangkau dan biaya terjangkau, tetap jaga kebersihan alam kita, jangan buang sampah sembarangan.",1
266,Cocok untuk jalan jalan Tempat rekreasi murah Bisa liat sunset,1
267,Murah meriah kl mau liat Sunset,1
268,"Jelak pantai, kotor dan pelayanan parkiran kurang ramah",-1
269,Senang tempat teduh..asyik........,1
270,Tempat wisata keluarga. Ada museum bahari.  Untuk harga kelapa muda 10rb.,1
271,Kurang  bagus  Kotor  menurut  saya...😁,-1
272,"Pantai ini cocok buat tempat liburan murah meriah tanpa ribet. Nggak perlu bawa tikar karena disini sudah ada tikar yang diteduhi beberapa pepohonan tapi ada syaratnya kalau mau pakai tiker disini. Syaratnya, beli makanan di kedai-kedai sepanjang pantai ini.  Kalian bisa main air disini. Kalau bosan, tinggal naik perahu ketengah laut. Sayangnya, kalau lagi main air, Tiba-tiba ada sampai di depan muka dan itu buat geli banget.  Kalian juga bisa foto-foto disini apalagi didekat sini juga ada hutan mangrove yang cocok untuk foto-foto",1
273,"Pantai yg lumayan bs menjadi destinasi liburan,,, tempatnya mudah dijangkau dari jalan besar pantura,, hanya bbrp menit sdh sampai lokasi,, recomended",1
274,Bagus... bersih ..tapi t4 bilas ga ada yg bagus...,0
275,Pantai nya agak kotor. Mau berenang gak jadi,-1
276,Suasana pantai yg menarik,1
277,Harus dibenahi lagi supaya wisatawan banyak yang datang.,0
278,Wisata yang indah buat dikunjungi sama keluarga pacar temen,1
279,Pantai yang sangat ramai pengunjung nya di setiap hari libur dan lingkungan di sekitar pantai yang kurang terjaga kebersihannya sehingga banyak sampah yang berserakan. Banyak makanan/jajanan yang terletak di daerah pantai.,0
280,pantai yg indah...sayang kurang perawatan kebersihannya ..,0
281,"Sejuk, enak buat ngadem.",1
282,"Sudah mulai baguss, kalo bisa kesini dari jam 5-9 pagi biar tidak panas",1
283,Sebenarnya pantai nya bersih cuma banyak pengunjung buang sampah sembarangan,0
284,"PAI (Pantai Alam Indah) adalah objek wisata pantai yang berlokasi di&nbsp;Kota Tegal,&nbsp;Jawa Tengah Dari jalan Pantura hanya berjarak 500 meter.",0
285,Sudah tertata tapi banyak penjual dan sampah yg berserakan jadi mengurangi kenyaman pengunjung mohon bisa d bantu pengelola PAI,0
286,"Nyaman buat hilangin stress, cuman sampahnya masih ganggu dan jalannya gak tapi",0
287,Tempat rekreasi yg cocok buat keluarga. Anak2 bisa bermain air dan pasir. Tiket masuk sanga murah.,1
288,"Pantai sesuai namanya, Alam Indah. Tetap ramai meski malam hari dan keamanan sepertinya sangat aman dan nyaman. Meskipun malam masih banyak yang jualan di sekitar pantai",1
289,Ga bosen datang ke pantai alam indah♥️,1
290,"Pantai yg bersih, rapi, warganya ramah, warungnya relatif murah",1
291,"Sampah berserakan,tolong di perbanyak tempat sampahnya ben PAI terjaga kebersihannnya.",-1
292,lumayan bagus dan tertata,1
293,"Sumpah pantainya udah mulai kotor biaya buat masuknya juga mahal belum lagi biaya parkir gilaaa, pluss tukang parkirnya nyebelinnn parah definisi kesini lama2 cm liat ombak dan sampahnya badd",-1
294,Tempat wisata yang murah meriah di pusat kota Tegal. Tegal punya laut dan Gunung.,1
295,Jorok tdak mnghargai pengunjung dan tdak sopam.,-1
296,Enak dan nyaman untuk aku dan mudah²an untuk semuanya yg berkunjung ke PAI.,1
297,"Tipikal pantai utara yg agak kotor, pasir hitam, tp lumayan lah untuk refreshing",0
298,Dari tempat dan fasilitas disini sangat bagus view saat senja datang cukup sangat membuat kita takjub. Terus ada ayunan juga gaes🤓. Namun kamar bilas cukup jauh wkwkwk,1
299,"Tempat liburan murah meriah dkota tegal. Selain pantainy yg indah, bisa jdi hiburan yg menyenangkan buat kita yg hobby mancing. Dpat ikan buntel lucu, hehehe",1
300,Rekreasi murah meriah.....,1
301,"lumayan ramai di saat liburan sekolah, tiket masuk terjangkau",1
302,"Tetep jatuh cinta kalo pantai, cuma kurang bersih yah. Banyak sampah",0
303,Lumayan bagus.ada tres joging nya jg,1
304,"Nice beach for family, but it has to manage more Pantai apik, cuma butuh di kelola",1
305,Lumayan untuk wisata di kota Tegal walaupun Blm tertata rapi.,0
306,Pemandangannya baguss,1
307,Pantainya skrng banyak banget pengunjungnya dan sampahnya juga banyakk,-1
308,Mampir sekedar foto2x bersama  teman2x,1
309,Tiket masuknya murah banget di bawah 10 rb,1
310,"Sebenarnya Pai ini makin baik dari tahun ke tahun... cuma masalah sampah nya yang masih saja ada, pembangunan dan penghijauan terus jalan... penambahan wahana2 juga terus lanjut... Parkir juga dah lebih tertib keluar masuknya... parkir 5000 emang mahal, tapi cukup umum buat di daerah onjek wisata.",0
311,Perbaikan dan penyempurnaan dilakukan terus-menerus,1
312,"Kalo suruh milih pantai atau gunung, so pasti pantai yaa. Kalo ada kesempatan, pengin jelajahin semua pantai di Indonesia. Suka ajaa gt ngabisin waktu berjam jam mandangin ombak, ngrendem kaki di air asin. Intinya ke pantai buat aku tuh suatu kebutuhan, vitamin sea  🍃kebetulan waktu kesini ada pelangi. Jd inget kamu, Kaya bola mata kamu😘",1
313,"PANTAI ALAM INDAH (PAI) TEGAL,Jika anda berkunjung ke Tegal, rasanya belum lengkap jika tidak mengunjungi pantai Alam Indah.Anda bisa mengunjungi pantai ini yang letaknya tidak jauh dari pusat kota Tegal. Ada banyak kegiatan menarik disana.  Tempat&nbsp;Wisata Tegal ini memberikan pemandangan alam pantai yang indah, seperti namanya,PANTAI INDAH ALAM. Kita bisa melihat hamparan pantai dan birunya laut sekitar. Ombaknya tidak besar. Jadi bisa berenang di tepi pantai atau sekedar bermain air apabila tidak bisa berenang cukup di garis pantai banyak yang menyewakan pelampung dengan menggunakan ban mobil.  Harganya cukup terjangkau. Namun, untuk berenang harus sesuai dengan pedoman yang ada.  Bagi yang ingin berkeliling sekitar pantai, disana juga menyediakan penyewaan perahu. Demi keamanan dan keselamatan maka kita diharuskan menggunakan jaket pelampung yang disediakan oleh pemilik kapal.  Lalu, setelah jumlah penumpang cukup, maka kita akan dibawa berkeliling pantai tapi ingat bagi anda yang tidak terbiasa, waspada lah terhadap mabuk laut (biasanya mereka yang sering mabuk di bus akan mengalami hal yang sama saat naik perahu). Biaya yang dibutuhkan untuk naik perahu relatif murah yaitu antara Rp 5.000 sampai Rp 10.000 per orang. Harga bisa berubah sewaktu-waktu.  Selain naik perahu, di pantai Alam Indah ada beberapa jembatan yang bisa digunakan untuk melihat pantai. Ada satu jembatan yang cukup panjang. Jembatan ini biasanya digunakan oleh pengunjung untuk melihat laut, memancing, atau untuk berfoto.  Di pantai Alam Indah tersedia aneka macam permainan, misalnya waterboom, kereta kuda, sepeda, permainan anak-anak, dan lain-lain. Saat lapar, disekitar pantai begitu banyak warung makan yang menjual makanan khas Tegal. Jadi kita tidak perlu khawatir kelaparan.  LOKASI PANTAI ALAMI INDAH Pantai Alam Indah berada tidak jauh dari pusat kota, terletak di bibir pantai Laut Jawa atau tepatnya di Jl. Bali, Martoloyo, Mintaragen, Tegal. Untuk mencapainya tidak sulit karena bisa ditempuh dengan jalur pantura.  Saat ini sebagai sarana wisata masih sangat tradisional. Semoga bermanfaat terimakasih...",1
314,Sedih karena para pengunjung tidak menjaga kebersihan sehingga sampah plastik berserakan dimana2,-1
315,"Ok, tdk mahal, masih belum bersih",0
316,"Pantai tegal punya nihhh, pemandangan lautnya indah. Tapi ada beberapa yang kurang, seperti tempat bermain untuk pergi ke lautnya, mungkin semoga cepat ada ya supaya dapet antusias dari warga tegal supaya pantai nya makin rame dan kebersihannya kurang. Semoga kedepannya bisa jadi tempat yang lebih berkualitas. aminn",0
317,"Pantainya skrg agak kotor banyak sampah kayu dan plastik,ombaknya bagus gak terlalu tinggi bisa lihat kapal juga",0
318,Pantai nya mantabz ombaknya cihuy,1
319,Kotor pantai nya gak nyaman,-1
320,"Tempat ini indah yah, ada anjungan di pantai, dan juga ada jalan khusus untuk jalan kaki,",1
321,"Mungkin waktu berkunjung saya saja yang tidak pas. Sehari sebelumnya banjir, jadinya banyak sampah berserakan dan air tergenang di daerah pantai. Btw, suasananya nyaman di tempat ini. Betul2 dibikin untuk piknik",1
322,"Pantainya bagus, tapi sayang agak kotor",0
323,"Waktu kesana ga melihat banyak sampah siii ,Good job👍",1
324,Aku kasih bintang 2 aja dulu .....dr namah boleh indah ...tapi ga sesuai dengan namah......keliatan kumuh dengan penataan pedagang nya ....bila perlu d tata kebali ...biar jadi icon....kota tegal  kebersihan d pertahankan ....apa lg dekat dengan kantor pemerintahan .....jadikan kota tegal kota wisata ...seebih nya lumayan lah,-1
325,"Makin cakep,asik buat santai bersama keluarga",1
326,"Pantai dgn view sunset di tegal...perawatan masih minim, sampah plastik masih terlihat dibeberapa titik.",-1
327,Anak anak seneng maen di pantai. Soalnya ombaknya kecil.  Pasilitas juga udh lumayan komplit.,1
328,Pantai ngak sesui namaya. Kotor banyak sampah di mana mana. Anjir.. jorok banget.. nyesel goe. Jauh2 dari kudus. Lihat pemandagan kayak gitu.,-1
329,Enak waktu sore ombaknya lebih gede hehe dan bisa poto kek aku tentunya,1
330,Banyak Pungli'nya.pantai gk terawat..padahal apa2 bayar,-1
331,Pantai yg tidak jauh dari jalan raya...,0
332,"Pantainya indah,bersih salah satu pantai terindah di jalur Pantura",1
333,"Banyak sampah, 😣😣 tapi bagus kalo mau liat sunset maupun sunrise",0
334,Pantai nya terlalu tenang..flat tanpa ombak....tk parkir persis preman blm parkir udah minta tarif parkir....,-1
335,"Pantai berpasir hitam, banyak warung di sekitarnya, ombaknya cukup tenang, ada trek di sepanjang pantai",1
336,Lumayan sih bagus cuman sangat di sayangkan pantainya jorok kotor banyak sampah ber serakan. Masha allah pada kemana petugas kebersihanya...,0
337,Tempat asyik untuk piknik dg pemandangan yg lumayan ciamik..,1
338,Tempat rekreasi keluarga yang murah,1
339,"HTM tidak sesuai yg didapat, harga HTM sama dgn kita masuk 2 pantai,pantai Parangtritis dan pantai Depok. Tukang parkir preman semua, tarif parkir bus 50rb.",-1
340,Pantai sudah kurang terawat,-1
341,Pantai yg indah banyak pohon dan org jualan mana ada hamok nya lagi bikin betah hehe,1
342,"Udaranya sejuk,  nyaman buat lari pagi..  Tp masih ada sampah ditepi pantainya yg ga suka bikin jorok...",0
343,"Senengnya disini banyak jajan.. Mulai tahu gejrot, bakso, es lilin yang rasanya enak bangeet😍 dan gak ketinggalan es kelapa yang bisa menemanimu sambil menatap ombak pantai.  Kebersihan pantai cukup memuaskan, tak terlalu banyak sampah yang tertinggal. Mushollah dan toilet juga banyak di sediakan oleh masyarakat setempat.",1
344,"Sekitar 30 menit dari pintu tol tegal. Pantainya lumayan landai, pasirnya hitam. Banyak tempat bilas.",1
345,"Pantainya bagus, cukup bersih dan nyaman",1
346,"Pantainya cukup bagus dari segi penataan dan pemandangannya bisa melihat kapal-kapal besar dari pesisir pantai, namun yang disayangkan tingkat kebersihannya sangat tidak diperhatikan, tidak terurus sehingga kurang menarik, saya harap para stake holder kota tegal dapat lebih perhatian terhadap pantai ini karena bisa menjadi destinasi wisata. Sekali lagi sampah yang berserakan mengurangi keindahan pantai ini. Tolong diperhatikan. Btw mendoannya disini enak bgt",0
347,Lumayan bagus..ada taman mangrove pula,1
348,Sangat nyaman untuk jalan jalan melihat keindahan sunrise,1
349,"Salah satu tempat favorit buat wisata keluarga, pergi ramean maupun sendiri tetep asyik. Bersama keluarga bertamasya disambi menambah galeri di foto, epic banget. Pergi sendiri menikmati deburan ombak, merasakan ketenangan, juga nga kalah asyik",1
350,"Kenangan dimasa kecil,yg sampai saat ini tidak terlupakan",1
351,Bagus pemandangan dan murah tiket masuknya,1
352,Kesana pas libur lebaran. Rame banget. Enak untuk main anak2 tp harus extra hati2. Bnyk tempat mkn. Cuma bayar parkir aja 10.000,1
353,"Menyenangkan bermain disini, ombak bersahabat utk anak, ramai, banyak jajanan.",1
354,"Lumayan bagus lah :D Ada perahu bebeknya juga, sayangnya kolam renang nya saat ini terbengkalai",1
355,Tempatnya asri cocok buat liburan keluarga,1
356,"Harga masuk yg cukup murah menurutku, cuma kalo mau parkir nambah lagi. Untuk santai pake Hammock cukup jajan di tempat yg disediakan, para pedagangnya ramah banget malah, yg agak kasian disini masih banyak topeng monyet yang keliling, biasanya muter, kasian aja sih ga tega sama monyetnya. Tapi buat pemandangan dan lokasinya termasuk bersih dan terawat harga makananya pun ga mahal mereka ga ngeliat plat no jadi ga ragu buat balik lagi nantinya.",1
357,Tiket masuk hanya 2rb (tanpa kendaraan) pantainya bagus cuma sayang banyak sampah,0
358,Pantainya lumayan bagus,1
359,"bagus, tempatnya tertata rapi, pengelolaanya juga baik.",1
360,Lumayan... Harga tiket masuk sangat murah... Bagus kalau buat liat sunrise atau sunset....,1
361,Objek wisata pantai indah dan cocok untuk keluarga,1
362,"pantai dengan pasir hitam yang cukup bagus, bersih, ombaknya tenang dan cukup aman untuk anak-anak bermain air. akses dari kota Tegal sangat mudah. Biaya masuk hanya 3000 rupiah per orang, dan biaya parkir mobil 5000 kemarin sewaktu ke sana kebetulan pas air laut sedang pasang di sekitar pantai, ada beberapa kapal nelayan yang berlabuh, di tengah pantai ada dermaga yang belum selesai pembangunannya.",1
363,Tempat yg sangat indah namanya juga pantai alam indah 🌺,1
364,"Pantai kebanggaan warga Tegal. Tempatnya asyik, cocok untuk destinasi liburan akhir pekan.",1
365,Hihi..masih juara di sekitar Brebes tegal,1
366,"Sepi di Hari kerja...Nyaman,hanya perlu penambahan beberapa fasilitas",1
367,Bagus cak,1
368,"Pantai yang masih cukup bersih... Segernya udara dipagi hari dengan hembusan angin laut, mudah dijangkau karna deket kota, di Tegal kota kelahiran ku...",1
369,"Pantainya agak kotor, fasilitasnya lumayan ada kamar mandi utk bilas dan banyak tempat makan",0
370,Pas Bermain cuacanya mendung.. overall bagus Hanya saja tingkat kesadaran pengunjung terkait kebersihan yg masih rendah,1
371,"Objek wisata utama, andalan kota tegal. Sesuai namanya pantainya indah, luas, selalu ramai setiap weekend & libur hari besar. Cocok untuk keluarga & bermain anak. Sering juga event2 besar skala lokal & nasional yg diselenggarakan disini.",1
372,"Enak juga buat nyantai"" sama pacar di pantaiiiii",1
373,Enakan jamannya aku masih kecil mobil/motor bisa masuk sampe bibir pantai,-1
374,Makin baguss dan masuk harga merakyaat dahh,1
375,"Tolong dinas terkait ditertibkan lagi lah ""pungutan nya"" Masuk udah bayar disuruh bayar lagi",-1
376,Sunset yg cukup indah namun pantainya sedikit kotor,0
377,Pantai nya bagus tapi pasir nya hitam.,0
378,"Awalnya tidak yakin karena baru gowes langsung jalan PP 40km, tapi berkat dengkul yang kuat akhirnya sampai juga di pantai ini, berangkat jam 14.00 sampai rumah jam 21.00",0
379,"Pantai nya landai, cukup luas, rindang dengan pepohonan dan saung saung. Lumayan untuk ukuran pantai Utara Jawa",1
380,Tempat liburan favorit di kota Tegal,1
381,"Tempat yang menyenangkan untuk mengisi waktu weekend kalian, bisa Menghabiskan waktu bersama keluarga tercinta, dan pastinya yang punya anak kecil, sangat cocok dan pasti anak kecil senang berada disini. 😊",1
382,Menarik bagus,1
383,Tempat kenangan masa kecil saya disini,0
384,"Tempatnya sudah dibenahi dan sekarang lebih bagus. Cocok untuk jogging, cemara cemaranya pun bikin sejuk.",1
385,"Meskipun airnya tidak jernih tapi ini pantai yang cukup bersih,, garis pantai cukup panjang, area yang luas, tempat bermain, parkiran yang luas. Recommended",1
